epoch,bias,algorithm,target_bias,target_lower,target_upper,incumbent_reward,incumbent_T_X,incumbent_T_Z,optimizer_type,trust_region_length,success_counter,failure_counter,best_reward,restart_count
2,83.50305560543069,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,-5.099135449893689,0.34699553216899115,28.975187217543283,trust-region Bayesian / TUrBO-like,0.9,0,1,-5.099135449893689,0
3,83.50305560543069,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,-5.099135449893689,0.34699553216899115,28.975187217543283,trust-region Bayesian / TUrBO-like,0.9,0,2,-5.099135449893689,0
4,85.04222775005506,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,-3.8387826888013192,0.30475317352048026,25.916888790080733,trust-region Bayesian / TUrBO-like,0.9,1,0,-3.8387826888013192,0
5,85.04222775005506,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,-3.8387826888013192,0.30475317352048026,25.916888790080733,trust-region Bayesian / TUrBO-like,0.9,0,1,-3.8387826888013192,0
6,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.9,1,0,0.7675159320903813,0
7,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.9,0,1,0.7675159320903813,0
8,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.9,0,2,0.7675159320903813,0
9,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.9,0,3,0.7675159320903813,0
10,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.5294117647058824,0,0,0.7675159320903813,0
11,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.5294117647058824,0,1,0.7675159320903813,0
12,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.5294117647058824,0,2,0.7675159320903813,0
13,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.5294117647058824,0,3,0.7675159320903813,0
14,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.31141868512110726,0,0,0.7675159320903813,0
15,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.31141868512110726,0,1,0.7675159320903813,0
16,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.31141868512110726,0,2,0.7675159320903813,0
17,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.31141868512110726,0,3,0.7675159320903813,0
18,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.18318746183594545,0,0,0.7675159320903813,0
19,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.18318746183594545,0,1,0.7675159320903813,0
20,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.18318746183594545,0,2,0.7675159320903813,0
21,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.18318746183594545,0,3,0.7675159320903813,0
22,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.10775733049173263,0,0,0.7675159320903813,0
23,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.10775733049173263,0,1,0.7675159320903813,0
24,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.10775733049173263,0,2,0.7675159320903813,0
25,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.10775733049173263,0,3,0.7675159320903813,0
26,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.06338666499513684,0,0,0.7675159320903813,0
27,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.06338666499513684,0,1,0.7675159320903813,0
28,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.06338666499513684,0,2,0.7675159320903813,0
29,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.06338666499513684,0,3,0.7675159320903813,0
30,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.58,0,0,0.7675159320903813,1
31,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.58,0,1,0.7675159320903813,1
32,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.58,0,2,0.7675159320903813,1
33,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.58,0,3,0.7675159320903813,1
34,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.3411764705882353,0,0,0.7675159320903813,1
35,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.3411764705882353,0,1,0.7675159320903813,1
36,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.3411764705882353,0,2,0.7675159320903813,1
37,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.3411764705882353,0,3,0.7675159320903813,1
38,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.20069204152249137,0,0,0.7675159320903813,1
39,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.20069204152249137,0,1,0.7675159320903813,1
40,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.20069204152249137,0,2,0.7675159320903813,1
41,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.20069204152249137,0,3,0.7675159320903813,1
42,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.11805414207205375,0,0,0.7675159320903813,1
43,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.11805414207205375,0,1,0.7675159320903813,1
44,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.11805414207205375,0,2,0.7675159320903813,1
45,99.81548988908294,trust-region Bayesian (TUrBO-like),100.0,97.0,103.0,0.7675159320903813,0.2996289628090036,29.907611707738504,trust-region Bayesian / TUrBO-like,0.11805414207205375,0,3,0.7675159320903813,1
